state,area (sq. mi),abbreviation,state_abrv,ages,year,population,density
Florida,65758,FL,FL,total,2008,18527305.0,281.74982511633567
Florida,65758,FL,FL,under18,2008,4018372.0,61.108488700994556
Florida,65758,FL,FL,total,2009,18652644.0,283.65588977766964
Florida,65758,FL,FL,under18,2009,3997283.0,60.787782475136105
Florida,65758,FL,FL,under18,2013,4026674.0,61.2347394993765
Florida,65758,FL,FL,total,2013,19552860.0,297.34572219349735
Florida,65758,FL,FL,under18,2010,3999532.0,60.82198363697193
Florida,65758,FL,FL,total,2010,18846054.0,286.59712886644974
Florida,65758,FL,FL,under18,2011,4002550.0,60.867879193406125
Florida,65758,FL,FL,total,2011,19083482.0,290.2077617932419
Florida,65758,FL,FL,under18,2012,4012421.0,61.017990206514796
Florida,65758,FL,FL,total,2012,19320749.0,293.81594634873323
Georgia,59441,GA,GA,total,2012,9915646.0,166.81492572466817
Georgia,59441,GA,GA,under18,2012,2487831.0,41.853787789572856
Georgia,59441,GA,GA,under18,2011,2488898.0,41.871738362409786
Georgia,59441,GA,GA,total,2011,9810181.0,165.04064534580507
Georgia,59441,GA,GA,under18,2010,2490884.0,41.90514964418499
Georgia,59441,GA,GA,total,2010,9713248.0,163.40990225601857
Georgia,59441,GA,GA,total,2013,9992167.0,168.10226947729683
Georgia,59441,GA,GA,total,2009,9620846.0,161.8553860130213
Georgia,59441,GA,GA,under18,2009,2485781.0,41.819299809895526
Georgia,59441,GA,GA,under18,2013,2489709.0,41.88538214363823
Georgia,59441,GA,GA,total,2007,9349988.0,157.2986322571962
Georgia,59441,GA,GA,under18,2007,2456249.0,41.32247102168537
Georgia,59441,GA,GA,total,2008,9504843.0,159.90382059521207
Georgia,59441,GA,GA,under18,2008,2479097.0,41.70685217274272
Georgia,59441,GA,GA,total,2005,8925922.0,150.16439831093015
Georgia,59441,GA,GA,under18,2005,2353604.0,39.59563264413452
Georgia,59441,GA,GA,total,2006,9155813.0,154.03194764556451
Georgia,59441,GA,GA,under18,2006,2406014.0,40.47734728554365
Georgia,59441,GA,GA,total,2003,8622793.0,145.06473646136504
Georgia,59441,GA,GA,under18,2003,2278710.0,38.335660570986356
Georgia,59441,GA,GA,total,2004,8769252.0,147.52867549334636
Georgia,59441,GA,GA,under18,2004,2308855.0,38.84280210629027
Georgia,59441,GA,GA,total,2001,8377038.0,140.93030063424237
Georgia,59441,GA,GA,under18,2001,2215390.0,37.270402584074965
Georgia,59441,GA,GA,total,2002,8508256.0,143.13783415487626
Georgia,59441,GA,GA,under18,2002,2249784.0,37.84902676603691
Georgia,59441,GA,GA,total,1999,8045965.0,135.36052556316346
Georgia,59441,GA,GA,under18,1999,2130698.0,35.8455947914739
Georgia,59441,GA,GA,total,2000,8227303.0,138.41124812839624
Georgia,59441,GA,GA,under18,2000,2176576.0,36.61741895324776
Georgia,59441,GA,GA,total,1997,7685099.0,129.28953079524234
Georgia,59441,GA,GA,under18,1997,2034163.0,34.22154741676621
Georgia,59441,GA,GA,under18,1998,2078998.0,34.97582476741643
Georgia,59441,GA,GA,total,1998,7863536.0,132.2914486633805
Georgia,59441,GA,GA,under18,1996,1993171.0,33.531922410457426
Georgia,59441,GA,GA,total,1996,7501069.0,126.1935196245016
Georgia,59441,GA,GA,total,1995,7328413.0,123.28885785905352
Georgia,59441,GA,GA,under18,1995,1949818.0,32.802577345603204
Georgia,59441,GA,GA,under18,1992,1817781.0,30.581265456503086
Georgia,59441,GA,GA,total,1992,6817203.0,114.68856513181137
Georgia,59441,GA,GA,total,1993,6978240.0,117.39775575781026
Georgia,59441,GA,GA,under18,1993,1865021.0,31.37600309550647
Georgia,59441,GA,GA,under18,1994,1906539.0,32.074477212698305
Georgia,59441,GA,GA,total,1994,7157165.0,120.4078834474521
Georgia,59441,GA,GA,total,1991,6653005.0,111.92619572349052
Georgia,59441,GA,GA,under18,1991,1773675.0,29.839252367894215
Georgia,59441,GA,GA,under18,1990,1747363.0,29.39659494288454
Georgia,59441,GA,GA,total,1990,6512602.0,109.56413923049747
Hawaii,10932,HI,HI,under18,1990,279983.0,25.611324551774608
Hawaii,10932,HI,HI,total,1990,1113491.0,101.85611050128064
Hawaii,10932,HI,HI,total,1991,1136754.0,103.9840834248079
Hawaii,10932,HI,HI,under18,1991,287871.0,26.332875960482987
Hawaii,10932,HI,HI,under18,1994,307517.0,28.129985364068787
Hawaii,10932,HI,HI,total,1994,1187536.0,108.6293450420783
Hawaii,10932,HI,HI,total,1993,1172838.0,107.28485181119649
Hawaii,10932,HI,HI,under18,1993,301473.0,27.577113062568607
Hawaii,10932,HI,HI,under18,1992,295124.0,26.99634101719722
Hawaii,10932,HI,HI,total,1992,1158613.0,105.98362605195756
Hawaii,10932,HI,HI,total,1995,1196854.0,109.48170508598609
Hawaii,10932,HI,HI,under18,1995,310325.0,28.386845956824004
Hawaii,10932,HI,HI,under18,1996,311213.0,28.468075375045736
Hawaii,10932,HI,HI,total,1996,1203755.0,110.11297109403586
Hawaii,10932,HI,HI,under18,1998,304576.0,27.86095865349433
Hawaii,10932,HI,HI,total,1998,1215233.0,111.16291620929381
Hawaii,10932,HI,HI,total,1997,1211640.0,110.83424807903403
Hawaii,10932,HI,HI,under18,1997,309465.0,28.308177826564215
Hawaii,10932,HI,HI,total,2000,1213519.0,111.00612879619466
Hawaii,10932,HI,HI,under18,2000,295352.0,27.01719721917307
Hawaii,10932,HI,HI,total,1999,1210300.0,110.71167215514087
Hawaii,10932,HI,HI,under18,1999,299680.0,27.413099158433955
Hawaii,10932,HI,HI,total,2002,1239613.0,113.39306622758873
Hawaii,10932,HI,HI,under18,2002,293600.0,26.85693377241127
Hawaii,10932,HI,HI,total,2001,1225948.0,112.14306622758873
Hawaii,10932,HI,HI,under18,2001,294133.0,26.905689718258323
Hawaii,10932,HI,HI,total,2004,1273569.0,116.49917672886937
Hawaii,10932,HI,HI,under18,2004,298103.0,27.268843761434322
Hawaii,10932,HI,HI,total,2003,1251154.0,114.44877424076107
Hawaii,10932,HI,HI,under18,2003,294519.0,26.94099890230516
Hawaii,10932,HI,HI,total,2006,1309731.0,119.80708013172338
Hawaii,10932,HI,HI,under18,2006,299313.0,27.379527991218442
Hawaii,10932,HI,HI,total,2005,1292729.0,118.2518294914014
Hawaii,10932,HI,HI,under18,2005,298497.0,27.30488474204171
Hawaii,10932,HI,HI,total,2008,1332213.0,121.86361141602634
Hawaii,10932,HI,HI,under18,2008,301094.0,27.542444200512257
Hawaii,10932,HI,HI,total,2007,1315675.0,120.35080497621661
Hawaii,10932,HI,HI,under18,2007,300207.0,27.461306256860592
Hawaii,10932,HI,HI,under18,2013,307266.0,28.10702524698134
Hawaii,10932,HI,HI,total,2009,1346717.0,123.19035858031467
Hawaii,10932,HI,HI,under18,2009,302796.0,27.698133918770584
Hawaii,10932,HI,HI,total,2013,1404054.0,128.4352360043908
Hawaii,10932,HI,HI,total,2010,1363731.0,124.7467069154775
Hawaii,10932,HI,HI,under18,2010,303812.0,27.791072081961214
Hawaii,10932,HI,HI,total,2011,1376897.0,125.95106110501281
Hawaii,10932,HI,HI,under18,2011,305396.0,27.935967800951335
Hawaii,10932,HI,HI,under18,2012,305981.0,27.989480424442004
Hawaii,10932,HI,HI,total,2012,1390090.0,127.15788510793999
Idaho,83574,ID,ID,total,2012,1595590.0,19.09194247014622
Idaho,83574,ID,ID,under18,2012,427177.0,5.111362385430875
Idaho,83574,ID,ID,under18,2011,428535.0,5.127611458108981
Idaho,83574,ID,ID,total,2011,1583930.0,18.95242539545792
Idaho,83574,ID,ID,under18,2010,428961.0,5.132708737167062
Idaho,83574,ID,ID,total,2010,1570718.0,18.79433795199464
Idaho,83574,ID,ID,total,2013,1612136.0,19.289922703233064
Idaho,83574,ID,ID,total,2009,1554439.0,18.599552492401944
Idaho,83574,ID,ID,under18,2009,426076.0,5.098188431808936
Idaho,83574,ID,ID,under18,2013,427781.0,5.118589513485055
Idaho,83574,ID,ID,total,2007,1505105.0,18.009249288056093
Idaho,83574,ID,ID,under18,2007,415024.0,4.965946346950008
Idaho,83574,ID,ID,total,2008,1534320.0,18.358819728623736
Idaho,83574,ID,ID,under18,2008,422347.0,5.053569291885036
Idaho,83574,ID,ID,total,2005,1428241.0,17.089537415942758
Idaho,83574,ID,ID,under18,2005,394651.0,4.7221743604470285
Idaho,83574,ID,ID,total,2006,1468669.0,17.573276377820854
Idaho,83574,ID,ID,under18,2006,404753.0,4.843049273697561
Idaho,83574,ID,ID,total,2003,1363380.0,16.31344676574054
Idaho,83574,ID,ID,under18,2003,379241.0,4.537786871515064
Idaho,83574,ID,ID,total,2004,1391802.0,16.65352860937612
Idaho,83574,ID,ID,under18,2004,384692.0,4.603010505659655
Idaho,83574,ID,ID,total,2001,1319962.0,15.793931126905496
Idaho,83574,ID,ID,under18,2001,373145.0,4.4648455261205635
Idaho,83574,ID,ID,total,2002,1340372.0,16.038145834829013
Idaho,83574,ID,ID,under18,2002,375986.0,4.498839351951564
Idaho,83574,ID,ID,total,1999,1275674.0,15.264005551965923
Idaho,83574,ID,ID,under18,1999,366689.0,4.387596620958671
Idaho,83574,ID,ID,total,2000,1299430.0,15.548256634838586
Idaho,83574,ID,ID,under18,2000,370430.0,4.432359346208151
Idaho,83574,ID,ID,total,1997,1228520.0,14.69978701510039
Idaho,83574,ID,ID,under18,1997,357779.0,4.2809845167157246
Idaho,83574,ID,ID,under18,1998,362189.0,4.333752123866274
Idaho,83574,ID,ID,total,1998,1252330.0,14.984684231938163
Idaho,83574,ID,ID,under18,1996,353824.0,4.233661186493407
Idaho,83574,ID,ID,total,1996,1203083.0,14.395422021202766
Idaho,83574,ID,ID,total,1995,1177322.0,14.08718022351449
Idaho,83574,ID,ID,under18,1995,349248.0,4.178907315672339
Idaho,83574,ID,ID,under18,1992,324972.0,3.8884342020245533
Idaho,83574,ID,ID,total,1992,1071685.0,12.823186636992366
Idaho,83574,ID,ID,total,1993,1108768.0,13.266901189365113
Idaho,83574,ID,ID,under18,1993,333838.0,3.994519826740374
Idaho,83574,ID,ID,under18,1994,344242.0,4.119008304017996
Idaho,83574,ID,ID,total,1994,1145140.0,13.702108311197263
Idaho,83574,ID,ID,total,1991,1041316.0,12.459808074281476
Idaho,83574,ID,ID,under18,1991,316732.0,3.789838945126475
Idaho,83574,ID,ID,under18,1990,313373.0,3.74964701940795
Idaho,83574,ID,ID,total,1990,1012384.0,12.113623854308756
Illinois,57918,IL,IL,under18,1990,2940837.0,50.775872785662486
Illinois,57918,IL,IL,total,1990,11453316.0,197.75054387237128
Illinois,57918,IL,IL,total,1991,11568964.0,199.74729790393314
Illinois,57918,IL,IL,under18,1991,2988715.0,51.602524258434336
Illinois,57918,IL,IL,under18,1994,3110938.0,53.71280085638316
Illinois,57918,IL,IL,total,1994,11912585.0,205.6801857798957
Illinois,57918,IL,IL,total,1993,11809579.0,203.90170586000897
Illinois,57918,IL,IL,under18,1993,3066541.0,52.946251597085535
Illinois,57918,IL,IL,under18,1992,3033427.0,52.374512241444805
Illinois,57918,IL,IL,total,1992,11694184.0,201.90932007320694
Illinois,57918,IL,IL,total,1995,12008437.0,207.33514624123762
Illinois,57918,IL,IL,under18,1995,3152984.0,54.438758244414515
Illinois,57918,IL,IL,under18,1996,3192916.0,55.1282157533064
Illinois,57918,IL,IL,total,1996,12101997.0,208.95053351289755
Illinois,57918,IL,IL,under18,1998,3225252.0,55.68652232466591
Illinois,57918,IL,IL,total,1998,12271847.0,211.8831278704375
Illinois,57918,IL,IL,total,1997,12185715.0,210.3959908836631
Illinois,57918,IL,IL,under18,1997,3222114.0,55.63234227701233
Illinois,57918,IL,IL,total,2000,12434161.0,214.685607237819
Illinois,57918,IL,IL,under18,2000,3244944.0,56.02652025277116
Illinois,57918,IL,IL,total,1999,12359020.0,213.38823854414863
Illinois,57918,IL,IL,under18,1999,3240034.0,55.94174522600918
Illinois,57918,IL,IL,total,2002,12525556.0,216.26361407507164
Illinois,57918,IL,IL,under18,2002,3238362.0,55.912876825857246
Illinois,57918,IL,IL,total,2001,12488445.0,215.6228633585414
Illinois,57918,IL,IL,under18,2001,3243617.0,56.003608550018996
Illinois,57918,IL,IL,total,2004,12589773.0,217.3723712835388
Illinois,57918,IL,IL,under18,2004,3211599.0,55.45079249974101
Illinois,57918,IL,IL,total,2003,12556006.0,216.78935736731242
Illinois,57918,IL,IL,under18,2003,3225547.0,55.69161573258745
Illinois,57918,IL,IL,total,2006,12643955.0,218.30786629372562
Illinois,57918,IL,IL,under18,2006,3181246.0,54.92672398908802
Illinois,57918,IL,IL,total,2005,12609903.0,217.71993162747333
Illinois,57918,IL,IL,under18,2005,3197318.0,55.20421975896958
Illinois,57918,IL,IL,total,2008,12747038.0,220.08767567940882
Illinois,57918,IL,IL,under18,2008,3153401.0,54.44595807866294
Illinois,57918,IL,IL,total,2007,12695866.0,219.2041506958113
Illinois,57918,IL,IL,under18,2007,3170134.0,54.73486653544666
Illinois,57918,IL,IL,under18,2013,3023307.0,52.19978245105148
Illinois,57918,IL,IL,total,2009,12796778.0,220.94647605234988
Illinois,57918,IL,IL,under18,2009,3138406.0,54.18705756414241
Illinois,57918,IL,IL,total,2013,12882135.0,222.42023205221176
Illinois,57918,IL,IL,total,2010,12839695.0,221.68747194309196
Illinois,57918,IL,IL,under18,2010,3122092.0,53.90538347318623
Illinois,57918,IL,IL,total,2011,12855970.0,221.96847266825512
Illinois,57918,IL,IL,under18,2011,3089833.0,53.34840636762319
Illinois,57918,IL,IL,under18,2012,3057042.0,52.78224386201181
Illinois,57918,IL,IL,total,2012,12868192.0,222.17949514831312
Indiana,36420,IN,IN,total,2012,6537782.0,179.51076331685886
Indiana,36420,IN,IN,under18,2012,1589655.0,43.647858319604616
Indiana,36420,IN,IN,under18,2011,1598091.0,43.87948929159802
Indiana,36420,IN,IN,total,2011,6516336.0,178.92191103789128
Indiana,36420,IN,IN,under18,2010,1605883.0,44.093437671609
Indiana,36420,IN,IN,total,2010,6489965.0,178.19783086216364
Indiana,36420,IN,IN,total,2013,6570902.0,180.4201537616694
Indiana,36420,IN,IN,total,2009,6459325.0,177.35653487095001
Indiana,36420,IN,IN,under18,2009,1609704.0,44.19835255354201
Indiana,36420,IN,IN,under18,2013,1586027.0,43.548242723778145
Indiana,36420,IN,IN,total,2007,6379599.0,175.1674629324547
Indiana,36420,IN,IN,under18,2007,1609494.0,44.19258649093904
Indiana,36420,IN,IN,total,2008,6424806.0,176.40873146622735
Indiana,36420,IN,IN,under18,2008,1611494.0,44.24750137287205
Indiana,36420,IN,IN,total,2005,6278616.0,172.39472817133444
Indiana,36420,IN,IN,under18,2005,1593898.0,43.76436024162548
Indiana,36420,IN,IN,total,2006,6332669.0,173.87888522789677
Indiana,36420,IN,IN,under18,2006,1603107.0,44.017215815486
Indiana,36420,IN,IN,total,2003,6196638.0,170.14382207578254
Indiana,36420,IN,IN,under18,2003,1582560.0,43.45304777594728
Indiana,36420,IN,IN,total,2004,6233007.0,171.14242174629325
Indiana,36420,IN,IN,under18,2004,1586281.0,43.55521691378364
Indiana,36420,IN,IN,total,2001,6127760.0,168.2526084568918
Indiana,36420,IN,IN,under18,2001,1579527.0,43.36976935749588
Indiana,36420,IN,IN,total,2002,6155967.0,169.02710049423393
Indiana,36420,IN,IN,under18,2002,1580814.0,43.40510708401977
Indiana,36420,IN,IN,total,1999,6044970.0,165.97940691927514
Indiana,36420,IN,IN,under18,1999,1566079.0,43.00052169137837
Indiana,36420,IN,IN,total,2000,6091866.0,167.2670510708402
Indiana,36420,IN,IN,under18,2000,1574989.0,43.245167490389896
Indiana,36420,IN,IN,total,1997,5955267.0,163.516392092257
Indiana,36420,IN,IN,under18,1997,1539270.0,42.26441515650741
Indiana,36420,IN,IN,under18,1998,1551960.0,42.612850082372326
Indiana,36420,IN,IN,total,1998,5998881.0,164.71392092257003
Indiana,36420,IN,IN,under18,1996,1517961.0,41.67932454695222
Indiana,36420,IN,IN,total,1996,5906013.0,162.16400329489292
Indiana,36420,IN,IN,total,1995,5851459.0,160.66609006040636
Indiana,36420,IN,IN,under18,1995,1507916.0,41.40351455244371
Indiana,36420,IN,IN,under18,1992,1461650.0,40.13316858868753
Indiana,36420,IN,IN,total,1992,5674547.0,155.8085392641406
Indiana,36420,IN,IN,total,1993,5739019.0,157.5787753981329
Indiana,36420,IN,IN,under18,1993,1473007.0,40.4450027457441
Indiana,36420,IN,IN,under18,1994,1491802.0,40.961065348709504
Indiana,36420,IN,IN,total,1994,5793526.0,159.075398132894
Indiana,36420,IN,IN,total,1991,5616388.0,154.2116419549698
Indiana,36420,IN,IN,under18,1991,1450759.0,39.83412959912136
Indiana,36420,IN,IN,under18,1990,1437209.0,39.46208127402526
Indiana,36420,IN,IN,total,1990,5557798.0,152.60291048874245
Iowa,56276,IA,IA,under18,1990,719366.0,12.782820385244154
Iowa,56276,IA,IA,total,1990,2781018.0,49.41747814343592
Iowa,56276,IA,IA,total,1991,2797613.0,49.71236406283318
Iowa,56276,IA,IA,under18,1991,724446.0,12.873089771838794
Iowa,56276,IA,IA,under18,1994,728397.0,12.943297320349705
Iowa,56276,IA,IA,total,1994,2850746.0,50.65651432226882
Iowa,56276,IA,IA,total,1993,2836972.0,50.41175634373445
Iowa,56276,IA,IA,under18,1993,727751.0,12.931818181818182
Iowa,56276,IA,IA,under18,1992,724798.0,12.879344658468975
Iowa,56276,IA,IA,total,1992,2818401.0,50.08175776529959
Iowa,56276,IA,IA,total,1995,2867373.0,50.951968867723366
Iowa,56276,IA,IA,under18,1995,726961.0,12.917780226028858
Iowa,56276,IA,IA,under18,1996,729177.0,12.957157580496126
Iowa,56276,IA,IA,total,1996,2880001.0,51.17636292558107
Iowa,56276,IA,IA,under18,1998,729943.0,12.970769066742484
Iowa,56276,IA,IA,total,1998,2902872.0,51.58277063046414
Iowa,56276,IA,IA,total,1997,2891119.0,51.373924941360436
Iowa,56276,IA,IA,under18,1997,729806.0,12.968334636434715
Iowa,56276,IA,IA,total,2000,2929067.0,52.04824436704812
Iowa,56276,IA,IA,under18,2000,733337.0,13.031078967943706
Iowa,56276,IA,IA,total,1999,2917634.0,51.84508493851731
Iowa,56276,IA,IA,under18,1999,732671.0,13.019244438126377
Iowa,56276,IA,IA,total,2002,2934234.0,52.140059705736014
Iowa,56276,IA,IA,under18,2002,723685.0,12.859567133413888
Iowa,56276,IA,IA,total,2001,2931997.0,52.10030919041865
Iowa,56276,IA,IA,under18,2001,728601.0,12.946922311464922
Iowa,56276,IA,IA,total,2004,2953635.0,52.48480702253181
Iowa,56276,IA,IA,under18,2004,718708.0,12.771128011941148
Iowa,56276,IA,IA,total,2003,2941999.0,52.278040372450064
Iowa,56276,IA,IA,under18,2003,720102.0,12.795898784561803
Iowa,56276,IA,IA,total,2006,2982644.0,53.000284313028644
Iowa,56276,IA,IA,under18,2006,721703.0,12.824347856990547
Iowa,56276,IA,IA,total,2005,2964454.0,52.67705593858839
Iowa,56276,IA,IA,under18,2005,718488.0,12.767218707797285
Iowa,56276,IA,IA,total,2008,3016734.0,53.60604875968441
Iowa,56276,IA,IA,under18,2008,725658.0,12.894626483758618
Iowa,56276,IA,IA,total,2007,2999212.0,53.29469045419006
Iowa,56276,IA,IA,under18,2007,723632.0,12.858625346506503
Iowa,56276,IA,IA,under18,2013,724032.0,12.865733172222617
Iowa,56276,IA,IA,total,2009,3032870.0,53.89277844907243
Iowa,56276,IA,IA,under18,2009,726969.0,12.91792238254318
Iowa,56276,IA,IA,total,2013,3090416.0,54.91534579572109
Iowa,56276,IA,IA,total,2010,3050314.0,54.20275072855213
Iowa,56276,IA,IA,under18,2010,727717.0,12.931214016632312
Iowa,56276,IA,IA,total,2011,3064102.0,54.44775748098657
Iowa,56276,IA,IA,under18,2011,725522.0,12.89220982301514
Iowa,56276,IA,IA,under18,2012,723917.0,12.863689672329235
Iowa,56276,IA,IA,total,2012,3075039.0,54.6421032056294
Kansas,82282,KS,KS,total,2012,2885398.0,35.067183588148076
Kansas,82282,KS,KS,under18,2012,726668.0,8.831433363311538
Kansas,82282,KS,KS,under18,2011,726787.0,8.832879609149025
Kansas,82282,KS,KS,total,2011,2869548.0,34.87455336525607
Kansas,82282,KS,KS,under18,2010,727729.0,8.844328042585255
Kansas,82282,KS,KS,total,2010,2858910.0,34.745266279380665
Kansas,82282,KS,KS,total,2013,2893957.0,35.17120390850976
Kansas,82282,KS,KS,total,2009,2832704.0,34.426776208648306
Kansas,82282,KS,KS,under18,2009,721841.0,8.772769256945626
Kansas,82282,KS,KS,under18,2013,724092.0,8.8001263945942
Kansas,82282,KS,KS,total,2007,2783785.0,33.832247636178025
Kansas,82282,KS,KS,under18,2007,711005.0,8.641075812449868
Kansas,82282,KS,KS,total,2008,2808076.0,34.12746408692059
Kansas,82282,KS,KS,under18,2008,714689.0,8.685848666780098
Kansas,82282,KS,KS,total,2005,2745299.0,33.364514717678226
Kansas,82282,KS,KS,under18,2005,704689.0,8.564315403125836
Kansas,82282,KS,KS,total,2006,2762931.0,33.57880216815342
Kansas,82282,KS,KS,under18,2006,705277.0,8.571461559028705
Kansas,82282,KS,KS,total,2003,2723004.0,33.09355630636105
Kansas,82282,KS,KS,under18,2003,707847.0,8.602695607787851
Kansas,82282,KS,KS,total,2004,2734373.0,33.231727473809585
Kansas,82282,KS,KS,under18,2004,705456.0,8.573637004448118
Kansas,82282,KS,KS,total,2001,2702162.0,32.840256678252835
Kansas,82282,KS,KS,under18,2001,710923.0,8.640079239687903
Kansas,82282,KS,KS,total,2002,2713535.0,32.97847645900683
Kansas,82282,KS,KS,under18,2002,709416.0,8.621764176855205
Kansas,82282,KS,KS,total,1999,2678338.0,32.550715830922925
Kansas,82282,KS,KS,under18,1999,713022.0,8.665589071728933
Kansas,82282,KS,KS,total,2000,2693681.0,32.737184317347655
Kansas,82282,KS,KS,under18,2000,713887.0,8.676101699035026
Kansas,82282,KS,KS,total,1997,2635292.0,32.02756374419679
Kansas,82282,KS,KS,under18,1997,704001.0,8.555953914586423
Kansas,82282,KS,KS,under18,1998,710402.0,8.633747356651515
Kansas,82282,KS,KS,total,1998,2660598.0,32.33511582120026
Kansas,82282,KS,KS,under18,1996,696298.0,8.462336841593544
Kansas,82282,KS,KS,total,1996,2614554.0,31.775528062030578
Kansas,82282,KS,KS,total,1995,2601008.0,31.610899103084513
Kansas,82282,KS,KS,under18,1995,694124.0,8.435915510075107
Kansas,82282,KS,KS,under18,1992,680871.0,8.274847475754115
Kansas,82282,KS,KS,total,1992,2532395.0,30.777022921173526
Kansas,82282,KS,KS,total,1993,2556547.0,31.070550059551298
Kansas,82282,KS,KS,under18,1993,687262.0,8.352519384555553
Kansas,82282,KS,KS,under18,1994,693673.0,8.4304343598843
Kansas,82282,KS,KS,total,1994,2580513.0,31.361816679225104
Kansas,82282,KS,KS,total,1991,2498722.0,30.36778396247053
Kansas,82282,KS,KS,under18,1991,672033.0,8.167436377336477
Kansas,82282,KS,KS,under18,1990,662641.0,8.053292336112394
Kansas,82282,KS,KS,total,1990,2481349.0,30.15664422352398
Kentucky,40411,KY,KY,under18,1990,945951.0,23.408255178045582
Kentucky,40411,KY,KY,total,1990,3694048.0,91.41194229294004
Kentucky,40411,KY,KY,total,1991,3722328.0,92.11175175076093
Kentucky,40411,KY,KY,under18,1991,951512.0,23.545866224542824
Kentucky,40411,KY,KY,under18,1994,981439.0,24.28643191210314
Kentucky,40411,KY,KY,total,1994,3849088.0,95.24852144218158
Kentucky,40411,KY,KY,total,1993,3812206.0,94.33584914998391
Kentucky,40411,KY,KY,under18,1993,971134.0,24.031427086684317
Kentucky,40411,KY,KY,under18,1992,963861.0,23.851451337507115
Kentucky,40411,KY,KY,total,1992,3765469.0,93.17930761426344
Kentucky,40411,KY,KY,total,1995,3887427.0,96.19724827398481
Kentucky,40411,KY,KY,under18,1995,984486.0,24.361832174407958
Kentucky,40411,KY,KY,under18,1996,987062.0,24.425577194328277
Kentucky,40411,KY,KY,total,1996,3919536.0,96.99180916087204
Kentucky,40411,KY,KY,under18,1998,997296.0,24.678825072381283
Kentucky,40411,KY,KY,total,1998,3985391.0,98.62143970701047
Kentucky,40411,KY,KY,total,1997,3952747.0,97.81363985053575
Kentucky,40411,KY,KY,under18,1997,1002609.0,24.81029917596694
Kentucky,40411,KY,KY,total,2000,4049021.0,100.19601098710747
Kentucky,40411,KY,KY,under18,2000,994984.0,24.621612927173295
Kentucky,40411,KY,KY,total,1999,4018053.0,99.42968498676103
Kentucky,40411,KY,KY,under18,1999,996382.0,24.65620746826359
Kentucky,40411,KY,KY,total,2002,4089875.0,101.20697334884066
Kentucky,40411,KY,KY,under18,2002,995251.0,24.628220039098267
Kentucky,40411,KY,KY,total,2001,4068132.0,100.6689267773626
Kentucky,40411,KY,KY,under18,2001,994105.0,24.59986142386974
Kentucky,40411,KY,KY,total,2004,4146101.0,102.59832718814184
Kentucky,40411,KY,KY,under18,2004,998459.0,24.707604365148104
Kentucky,40411,KY,KY,total,2003,4117170.0,101.88240825517805
Kentucky,40411,KY,KY,under18,2003,998485.0,24.70824775432432
Kentucky,40411,KY,KY,total,2006,4219239.0,104.40818094083293
Kentucky,40411,KY,KY,under18,2006,1011295.0,25.02524065229764
Kentucky,40411,KY,KY,total,2005,4182742.0,103.50503575759076
Kentucky,40411,KY,KY,under18,2005,1004020.0,24.845215411645345
Kentucky,40411,KY,KY,total,2008,4289878.0,106.15619509539482
Kentucky,40411,KY,KY,under18,2008,1022001.0,25.290168518472694
Kentucky,40411,KY,KY,total,2007,4256672.0,105.33448813441885
Kentucky,40411,KY,KY,under18,2007,1016288.0,25.148796119868354
Kentucky,40411,KY,KY,under18,2013,1014004.0,25.092276855311674
Kentucky,40411,KY,KY,total,2009,4317074.0,106.82918017371507
Kentucky,40411,KY,KY,under18,2009,1021710.0,25.2829675088466
Kentucky,40411,KY,KY,total,2013,4395295.0,108.76481651035608
Kentucky,40411,KY,KY,total,2010,4347698.0,107.58699364034545
Kentucky,40411,KY,KY,under18,2010,1023679.0,25.331691866076067
Kentucky,40411,KY,KY,total,2011,4366869.0,108.06139417485338
Kentucky,40411,KY,KY,under18,2011,1021926.0,25.28831258815669
Kentucky,40411,KY,KY,under18,2012,1017350.0,25.175076093142955
Kentucky,40411,KY,KY,total,2012,4379730.0,108.37964910544159
Louisiana,51843,LA,LA,total,2012,4602134.0,88.77059583743225
Louisiana,51843,LA,LA,under18,2012,1114620.0,21.499913199467624
Louisiana,51843,LA,LA,under18,2011,1116579.0,21.537700364562237
Louisiana,51843,LA,LA,total,2011,4575197.0,88.25100785062592
Louisiana,51843,LA,LA,under18,2010,1118576.0,21.576220511930252
Louisiana,51843,LA,LA,total,2010,4545392.0,87.67609899118493
Louisiana,51843,LA,LA,total,2013,4625470.0,89.22072410933009
Louisiana,51843,LA,LA,total,2009,4491648.0,86.63943058850761
Louisiana,51843,LA,LA,under18,2009,1114228.0,21.49235190864726
Louisiana,51843,LA,LA,under18,2013,1112957.0,21.467835580502673
Louisiana,51843,LA,LA,total,2007,4375581.0,84.40061339042879
Louisiana,51843,LA,LA,under18,2007,1096642.0,21.153135428119516
Louisiana,51843,LA,LA,total,2008,4435586.0,85.55805026715275
Louisiana,51843,LA,LA,under18,2008,1108728.0,21.386262369075865
Louisiana,51843,LA,LA,total,2005,4576628.0,88.27861041992169
Louisiana,51843,LA,LA,under18,2005,1177954.0,22.72156318114307
Louisiana,51843,LA,LA,total,2006,4302665.0,82.99413614181277
Louisiana,51843,LA,LA,under18,2006,1078779.0,20.808575892598807
Louisiana,51843,LA,LA,total,2003,4521042.0,87.20641166599155
Louisiana,51843,LA,LA,under18,2003,1188070.0,22.91669077792566
Louisiana,51843,LA,LA,total,2004,4552238.0,87.80815153444053
